5.343994140625,0.087890625,0.615234375,0.439453125,0.615234375
48.589111328125,7.646484375,0.3515625,0.263671875,10.546875
96.677978515625,19.775390625,0.439453125,0.17578125,23.5546875
144.692138671875,33.310546875,0.703125,0.263671875,34.8046875
193.028076171875,46.7578125,0.17578125,-0.263671875,38.671875
242.489013671875,56.42578125,-1.0546875,-1.669921875,39.814453125
288.689208984375,59.677734375,-2.63671875,-3.076171875,39.990234375
336.525146484375,59.765625,-4.833984375,-5.09765625,40.078125
384.405029296875,59.677734375,-7.119140625,-7.294921875,40.078125
432.406005859375,59.853515625,-9.404296875,-9.4921875,40.078125
480.52099609375,60.1171875,-11.689453125,-11.689453125,40.078125
528.4580078125,60.205078125,-13.974609375,-13.798828125,40.078125
576.420166015625,60.029296875,-16.259765625,-16.083984375,40.078125
625.259033203125,59.94140625,-18.45703125,-18.28125,40.078125
672.902099609375,59.853515625,-20.7421875,-20.478515625,40.078125
720.97412109375,59.94140625,-22.939453125,-22.587890625,40.078125
769.0830078125,59.94140625,-25.048828125,-24.609375,40.078125
816.916015625,60.1171875,-26.982421875,-26.3671875,40.166015625
865.110107421875,60.1171875,-28.4765625,-27.7734375,40.078125
913.033203125,60.1171875,-29.619140625,-28.65234375,40.078125
960.987060546875,60.1171875,-30.05859375,-29.1796875,40.166015625
1008.96801757812,60.1171875,-30.05859375,-29.443359375,40.078125
1057.08520507812,60.029296875,-29.70703125,-29.35546875,40.078125
1104.51904296875,59.94140625,-29.619140625,-29.35546875,40.078125
1153.02001953125,60.029296875,-29.70703125,-29.35546875,40.078125
1200.57397460938,60.029296875,-29.970703125,-29.35546875,40.078125
1249.31909179688,59.94140625,-30.05859375,-29.443359375,40.166015625
1297.05712890625,59.94140625,-29.8828125,-29.35546875,40.078125
1344.81420898438,59.853515625,-29.794921875,-29.35546875,40.078125
1392.43920898438,59.94140625,-29.8828125,-29.35546875,40.078125
1440.4541015625,59.94140625,-29.8828125,-29.35546875,40.166015625
1488.81201171875,59.94140625,-29.8828125,-29.35546875,40.078125
1536.35400390625,59.94140625,-29.8828125,-29.35546875,40.078125
1585.1630859375,59.94140625,-29.8828125,-29.35546875,40.078125
1632.64501953125,59.94140625,-29.8828125,-29.35546875,40.166015625
1680.52807617188,59.94140625,-29.8828125,-29.35546875,40.078125
1728.60107421875,59.94140625,-29.8828125,-29.35546875,40.166015625
1776.408203125,59.94140625,-29.8828125,-29.35546875,40.166015625
1825.30200195312,59.94140625,-29.8828125,-29.35546875,40.078125
1873.23217773438,59.94140625,-29.8828125,-29.35546875,40.078125
1920.69897460938,59.94140625,-29.8828125,-29.35546875,40.166015625
1968.44897460938,59.94140625,-29.8828125,-29.35546875,40.166015625
2016.71215820312,59.94140625,-29.8828125,-29.35546875,40.078125
