3.281982421875,0.17578125,0.615234375,0.439453125,0.52734375
48.318115234375,0.087890625,0.615234375,0.439453125,0.3515625
96.3251953125,0.087890625,0.615234375,0.52734375,0.3515625
144.631103515625,0.263671875,0.615234375,0.52734375,0.439453125
193.004150390625,0.703125,0.615234375,0.439453125,0.52734375
241.4169921875,1.142578125,0.52734375,0.439453125,0.966796875
288.14208984375,1.845703125,0.52734375,0.263671875,1.40625
336.3349609375,2.724609375,0.263671875,-0.087890625,2.021484375
384.18896484375,3.69140625,-0.263671875,-0.615234375,2.63671875
432.60107421875,4.833984375,-0.966796875,-1.23046875,3.427734375
480.005126953125,6.064453125,-1.7578125,-1.93359375,4.306640625
528.237060546875,7.55859375,-2.63671875,-2.8125,5.2734375
576.0400390625,9.140625,-3.515625,-3.603515625,6.328125
623.947998046875,10.8984375,-4.5703125,-4.482421875,7.470703125
672.10009765625,12.83203125,-5.537109375,-5.625,8.701171875
720.39111328125,14.853515625,-6.6796875,-6.6796875,10.107421875
767.828125,16.962890625,-7.822265625,-7.822265625,11.42578125
815.8310546875,19.16015625,-8.96484375,-8.876953125,12.919921875
863.9541015625,21.357421875,-10.01953125,-9.931640625,14.4140625
911.819091796875,23.37890625,-11.162109375,-11.07421875,15.8203125
959.781005859375,25.6640625,-12.3046875,-12.12890625,17.2265625
1008.498046875,27.7734375,-13.53515625,-13.271484375,18.6328125
1055.87915039062,29.970703125,-14.58984375,-14.326171875,20.0390625
1104.13012695312,32.080078125,-15.732421875,-15.46875,21.533203125
1151.94409179688,34.189453125,-16.875,-16.5234375,22.939453125
1199.78515625,36.38671875,-17.9296875,-17.578125,24.345703125
1247.74096679688,38.49609375,-19.072265625,-18.6328125,25.927734375
1295.74609375,40.693359375,-20.21484375,-19.775390625,27.24609375
1344.2041015625,42.890625,-21.357421875,-20.830078125,28.740234375
1391.88598632812,45,-22.5,-21.97265625,30.146484375
1440.0400390625,47.109375,-23.642578125,-23.115234375,31.552734375
1488.0751953125,48.955078125,-24.697265625,-24.08203125,32.783203125
1536.09497070312,50.712890625,-25.576171875,-24.9609375,34.013671875
1584.06909179688,52.294921875,-26.455078125,-25.751953125,35.068359375
1632.5390625,53.7890625,-27.24609375,-26.54296875,36.03515625
1679.9951171875,55.01953125,-27.861328125,-27.158203125,36.9140625
1728.47509765625,56.162109375,-28.4765625,-27.685546875,37.705078125
1776.48510742188,57.216796875,-29.00390625,-28.212890625,38.3203125
1824.40307617188,58.095703125,-29.35546875,-28.564453125,38.84765625
1872.57202148438,58.798828125,-29.619140625,-28.916015625,39.287109375
1920.083984375,59.326171875,-29.8828125,-29.091796875,39.638671875
1968.53100585938,59.677734375,-29.8828125,-29.1796875,39.7265625
2016.10913085938,59.853515625,-29.794921875,-29.267578125,39.90234375
